Category,City,Country_Region,Customer_ID,Customer_Name,Order_Date,Order_ID,Order_Profitable,Postal_Code,Product_ID,Product_Name,Region,Row_ID,Segment,Ship_Date,Ship_Mode,Ship_Status,State,Sub_Category,Days_to_Ship_Actual,Days_to_Ship_Scheduled,Discount,Profit,Quantity,Sales,Sales_Forecast
Office Supplies,San Francisco,United States,KD-16345,Katherine Ducich,17-06-22,CA-2022-157833,Profitable,94122,OFF-BI-10001721,Trimflex Flexible Post Binders,West,98,Consumer,20-06-22,First Class,Shipped Late,California,Binders,3,1,20.00%,18,3,51,77
Office Supplies,Saint Paul,United States,ER-13855,Elpida Rittenbach,06-09-21,CA-2021-149223,Profitable,55106,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Central,99,Corporate,11-09-21,Standard Class,Shipped Early,Minnesota,Appliances,5,6,0.00%,23,6,78,117
Office Supplies,Chicago,United States,RB-19465,Rick Bensley,29-08-21,CA-2021-158568,Profitable,60610,OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Central,100,Home Office,02-09-21,Standard Class,Shipped Early,Illinois,Paper,4,6,20.00%,23,7,65,97
Technology,Chicago,United States,RB-19465,Rick Bensley,29-08-21,CA-2021-158568,Profitable,60610,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Central,101,Home Office,02-09-21,Standard Class,Shipped Early,Illinois,Accessories,4,6,20.00%,-11,3,96,144
Office Supplies,Chicago,United States,RB-19465,Rick Bensley,29-08-21,CA-2021-158568,Profitable,60610,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Central,102,Home Office,02-09-21,Standard Class,Shipped Early,Illinois,Binders,4,6,80.00%,-3,3,2,3
Office Supplies,Rochester,United States,GZ-14470,Gary Zandusky,01-12-21,CA-2021-129903,Profitable,55901,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Central,103,Consumer,04-12-21,Second Class,Shipped On Time,Minnesota,Paper,3,3,0.00%,12,4,24,36
Technology,Aurora,United States,LC-16870,Lena Cacioppo,13-11-20,US-2020-156867,Unprofitable,80013,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,West,104,Consumer,17-11-20,Standard Class,Shipped Early,Colorado,Accessories,4,6,20.00%,-27,6,239,358
Furniture,Aurora,United States,LC-16870,Lena Cacioppo,13-11-20,US-2020-156867,Unprofitable,80013,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",West,105,Consumer,17-11-20,Standard Class,Shipped Early,Colorado,Furnishings,4,6,20.00%,-4,3,102,153
Office Supplies,Aurora,United States,LC-16870,Lena Cacioppo,13-11-20,US-2020-156867,Unprofitable,80013,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",West,106,Consumer,17-11-20,Standard Class,Shipped Early,Colorado,Binders,4,6,70.00%,-26,3,37,55
Technology,Charlotte,United States,JM-15250,Janet Martin,23-11-22,CA-2022-119004,Profitable,28205,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,South,107,Consumer,28-11-22,Standard Class,Shipped Early,North Carolina,Accessories,5,6,20.00%,18,8,74,111
Technology,Charlotte,United States,JM-15250,Janet Martin,23-11-22,CA-2022-119004,Profitable,28205,TEC-PH-10002844,Speck Products Candyshell Flip Case,South,108,Consumer,28-11-22,Standard Class,Shipped Early,North Carolina,Phones,5,6,20.00%,2,1,28,42
Office Supplies,Charlotte,United States,JM-15250,Janet Martin,23-11-22,CA-2022-119004,Profitable,28205,OFF-AR-10000390,Newell Chalk Holder,South,109,Consumer,28-11-22,Standard Class,Shipped Early,North Carolina,Art,5,6,20.00%,1,1,3,5
Technology,Orland Park,United States,PA-19060,Pete Armstrong,15-10-20,CA-2020-129476,Profitable,60462,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Central,110,Home Office,20-10-20,Standard Class,Shipped Early,Illinois,Accessories,5,6,20.00%,68,5,340,509
Furniture,New York City,United States,CV-12805,Cynthia Voltz,25-12-22,CA-2022-146780,Profitable,10035,FUR-FU-10001934,Magnifier Swing Arm Lamp,East,111,Corporate,30-12-22,Standard Class,Shipped Early,New York,Furnishings,5,6,0.00%,11,2,42,63
Office Supplies,Urbandale,United States,CL-12565,Clay Ludtke,03-11-21,CA-2021-128867,Profitable,50322,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Central,112,Consumer,10-11-21,Standard Class,Shipped Late,Iowa,Art,7,6,0.00%,23,2,76,114
Office Supplies,Urbandale,United States,CL-12565,Clay Ludtke,03-11-21,CA-2021-128867,Profitable,50322,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Central,113,Consumer,10-11-21,Standard Class,Shipped Late,Iowa,Binders,7,6,0.00%,13,6,27,41
Office Supplies,Columbus,United States,RC-19960,Ryan Crowe,25-08-19,CA-2019-115259,Profitable,43229,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",East,114,Consumer,27-08-19,Second Class,Shipped Early,Ohio,Fasteners,2,3,20.00%,15,14,40,60
Office Supplies,Columbus,United States,RC-19960,Ryan Crowe,25-08-19,CA-2019-115259,Profitable,43229,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",East,115,Consumer,27-08-19,Second Class,Shipped Early,Ohio,Envelopes,2,3,20.00%,2,2,5,7
Office Supplies,Columbus,United States,RC-19960,Ryan Crowe,25-08-19,CA-2019-115259,Profitable,43229,OFF-PA-10004965,Xerox 1921,East,116,Consumer,27-08-19,Second Class,Shipped Early,Ohio,Paper,2,3,20.00%,7,3,24,36
Office Supplies,Columbus,United States,RC-19960,Ryan Crowe,25-08-19,CA-2019-115259,Profitable,43229,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",East,117,Consumer,27-08-19,Second Class,Shipped Early,Ohio,Envelopes,2,3,20.00%,44,6,130,195
Furniture,Seattle,United States,DK-13090,Dave Kipp,02-03-20,CA-2020-110457,Profitable,98103,FUR-TA-10001768,Hon Racetrack Conference Tables,West,118,Consumer,06-03-20,Standard Class,Shipped Early,Washington,Tables,4,6,0.00%,165,3,788,1179
Office Supplies,Bristol,United States,GG-14650,Greg Guthrie,05-04-20,US-2020-136476,Unprofitable,37620,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,South,119,Corporate,10-04-20,Standard Class,Shipped Early,Tennessee,Binders,5,6,70.00%,-116,1,158,236
Furniture,Wilmington,United States,SC-20725,Steven Cartwright,12-06-21,CA-2021-103730,Profitable,19805,FUR-FU-10002157,Artistic Insta-Plaque,East,120,Consumer,15-06-21,First Class,Shipped Late,Delaware,Furnishings,3,1,0.00%,18,3,47,70
Office Supplies,Wilmington,United States,SC-20725,Steven Cartwright,12-06-21,CA-2021-103730,Profitable,19805,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,East,121,Consumer,15-06-21,First Class,Shipped Late,Delaware,Binders,3,1,0.00%,14,4,31,46
Office Supplies,Wilmington,United States,SC-20725,Steven Cartwright,12-06-21,CA-2021-103730,Profitable,19805,OFF-ST-10000777,"Companion Letter/Legal File, Black",East,122,Consumer,15-06-21,First Class,Shipped Late,Delaware,Storage,3,1,0.00%,63,6,227,339
Office Supplies,Wilmington,United States,SC-20725,Steven Cartwright,12-06-21,CA-2021-103730,Profitable,19805,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,East,123,Consumer,15-06-21,First Class,Shipped Late,Delaware,Envelopes,3,1,0.00%,52,9,115,172
Technology,Wilmington,United States,SC-20725,Steven Cartwright,12-06-21,CA-2021-103730,Profitable,19805,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,East,124,Consumer,15-06-21,First Class,Shipped Late,Delaware,Phones,3,1,0.00%,20,7,68,102
Furniture,Houston,United States,AD-10180,Alan Dominguez,26-12-19,US-2019-152030,Unprofitable,77041,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Central,125,Home Office,28-12-19,Second Class,Shipped Early,Texas,Chairs,2,3,30.00%,-9,3,601,899
Furniture,Bloomington,United States,PF-19165,Philip Fox,20-09-19,US-2019-134614,Unprofitable,61701,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Central,126,Consumer,25-09-19,Standard Class,Shipped Early,Illinois,Tables,5,6,50.00%,-408,6,618,925
Office Supplies,Phoenix,United States,TS-21610,Troy Staebel,05-11-22,US-2022-107272,Profitable,85023,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",West,127,Consumer,12-11-22,Standard Class,Shipped Late,Arizona,Binders,7,6,70.00%,-2,2,2,4
Office Supplies,Phoenix,United States,TS-21610,Troy Staebel,05-11-22,US-2022-107272,Profitable,85023,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",West,128,Consumer,12-11-22,Standard Class,Shipped Late,Arizona,Storage,7,6,20.00%,30,7,244,365
Furniture,Los Angeles,United States,LS-16975,Lindsay Shagiari,06-11-21,US-2021-125969,Profitable,90004,FUR-CH-10001146,"Global Task Chair, Black",West,129,Home Office,10-11-21,Second Class,Shipped Late,California,Chairs,4,3,20.00%,-9,2,81,122
Furniture,Los Angeles,United States,LS-16975,Lindsay Shagiari,06-11-21,US-2021-125969,Profitable,90004,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,West,130,Home Office,10-11-21,Second Class,Shipped Late,California,Furnishings,4,3,0.00%,26,3,239,357
Technology,Columbus,United States,DW-13585,Dorothy Wardle,02-02-22,US-2022-164147,Profitable,43229,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,East,131,Corporate,05-02-22,First Class,Shipped Late,Ohio,Phones,3,1,40.00%,-12,5,60,90
Office Supplies,Columbus,United States,DW-13585,Dorothy Wardle,02-02-22,US-2022-164147,Profitable,43229,OFF-PA-10002377,Xerox 1916,East,132,Corporate,05-02-22,First Class,Shipped Late,Ohio,Paper,3,1,20.00%,29,2,78,117
Office Supplies,Columbus,United States,DW-13585,Dorothy Wardle,02-02-22,US-2022-164147,Profitable,43229,OFF-FA-10002780,Staples,East,133,Corporate,05-02-22,First Class,Shipped Late,Ohio,Fasteners,3,1,20.00%,7,9,21,32
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,13-10-21,CA-2021-145583,Profitable,95661,OFF-PA-10001804,Xerox 195,West,134,Consumer,19-10-21,Standard Class,Shipped On Time,California,Paper,6,6,0.00%,10,3,20,30
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,13-10-21,CA-2021-145583,Profitable,95661,OFF-PA-10001736,Xerox 1880,West,135,Consumer,19-10-21,Standard Class,Shipped On Time,California,Paper,6,6,0.00%,17,1,35,53
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,13-10-21,CA-2021-145583,Profitable,95661,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",West,136,Consumer,19-10-21,Standard Class,Shipped On Time,California,Art,6,6,0.00%,3,4,12,17
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,13-10-21,CA-2021-145583,Profitable,95661,OFF-FA-10002988,Ideal Clamps,West,137,Consumer,19-10-21,Standard Class,Shipped On Time,California,Fasteners,6,6,0.00%,2,2,4,6
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,13-10-21,CA-2021-145583,Profitable,95661,OFF-BI-10004781,GBC Wire Binding Strips,West,138,Consumer,19-10-21,Standard Class,Shipped On Time,California,Binders,6,6,20.00%,27,3,76,114
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,13-10-21,CA-2021-145583,Profitable,95661,OFF-SU-10001218,Fiskars Softgrip Scissors,West,139,Consumer,19-10-21,Standard Class,Shipped On Time,California,Supplies,6,6,0.00%,18,6,66,99
Furniture,Roseville,United States,LC-16885,Lena Creighton,13-10-21,CA-2021-145583,Profitable,95661,FUR-FU-10001706,Longer-Life Soft White Bulbs,West,140,Consumer,19-10-21,Standard Class,Shipped On Time,California,Furnishings,6,6,0.00%,21,14,43,65
Furniture,Philadelphia,United States,JD-15895,Jonathan Doherty,05-09-21,CA-2021-110366,Profitable,19140,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",East,141,Corporate,07-09-21,Second Class,Shipped Early,Pennsylvania,Furnishings,2,3,20.00%,10,2,83,124
Office Supplies,San Francisco,United States,SH-19975,Sally Hughsby,18-09-22,CA-2022-106180,Profitable,94122,OFF-AR-10000940,Newell 343,West,142,Corporate,23-09-22,Standard Class,Shipped Early,California,Art,5,6,0.00%,2,3,9,13
Office Supplies,San Francisco,United States,SH-19975,Sally Hughsby,18-09-22,CA-2022-106180,Profitable,94122,OFF-EN-10004030,Convenience Packs of Business Envelopes,West,143,Corporate,23-09-22,Standard Class,Shipped Early,California,Envelopes,5,6,0.00%,5,3,11,16
Office Supplies,San Francisco,United States,SH-19975,Sally Hughsby,18-09-22,CA-2022-106180,Profitable,94122,OFF-PA-10004327,Xerox 1911,West,144,Corporate,23-09-22,Standard Class,Shipped Early,California,Paper,5,6,0.00%,69,3,144,215
Office Supplies,Independence,United States,SG-20080,Sandra Glassco,22-12-22,CA-2022-155376,Profitable,64055,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Central,145,Consumer,27-12-22,Standard Class,Shipped Early,Missouri,Appliances,5,6,0.00%,218,3,839,1257
Office Supplies,Pasadena,United States,HA-14920,Helen Andreada,07-09-20,CA-2020-110744,Profitable,91104,OFF-ST-10003656,Safco Industrial Wire Shelving,West,146,Consumer,12-09-20,Standard Class,Shipped Early,California,Storage,5,6,0.00%,20,7,672,1006
Furniture,Newark,United States,MG-17680,Maureen Gastineau,22-10-19,CA-2019-110072,Profitable,43055,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",East,147,Home Office,28-10-19,Standard Class,Shipped On Time,Ohio,Furnishings,6,6,20.00%,13,4,94,141
Technology,Franklin,United States,JE-16165,Justin Ellison,05-12-21,CA-2021-114489,Profitable,53132,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Central,148,Corporate,09-12-21,Standard Class,Shipped Early,Wisconsin,Phones,4,6,0.00%,104,11,384,576
Technology,Franklin,United States,JE-16165,Justin Ellison,05-12-21,CA-2021-114489,Profitable,53132,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Central,149,Corporate,09-12-21,Standard Class,Shipped Early,Wisconsin,Phones,4,6,0.00%,6,3,150,225
Furniture,Franklin,United States,JE-16165,Justin Ellison,05-12-21,CA-2021-114489,Profitable,53132,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Central,150,Corporate,09-12-21,Standard Class,Shipped Early,Wisconsin,Chairs,4,6,0.00%,586,8,1952,2923
Office Supplies,Franklin,United States,JE-16165,Justin Ellison,05-12-21,CA-2021-114489,Profitable,53132,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Central,151,Corporate,09-12-21,Standard Class,Shipped Early,Wisconsin,Binders,4,6,0.00%,81,5,172,257
Office Supplies,Scottsdale,United States,TW-21025,Tamara Willingham,13-03-21,CA-2021-158834,Profitable,85254,OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,West,152,Home Office,16-03-21,First Class,Shipped Late,Arizona,Appliances,3,1,20.00%,18,5,158,237
Technology,Scottsdale,United States,TW-21025,Tamara Willingham,13-03-21,CA-2021-158834,Profitable,85254,TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,West,153,Home Office,16-03-21,First Class,Shipped Late,Arizona,Phones,3,1,20.00%,15,2,203,304
Office Supplies,San Jose,United States,SP-20650,Stephanie Phelps,31-05-20,CA-2020-124919,Profitable,95123,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,West,154,Corporate,02-06-20,First Class,Shipped Late,California,Paper,2,1,0.00%,26,7,58,87
Office Supplies,San Jose,United States,SP-20650,Stephanie Phelps,31-05-20,CA-2020-124919,Profitable,95123,OFF-PA-10002254,Xerox 1883,West,155,Corporate,02-06-20,First Class,Shipped Late,California,Paper,2,1,0.00%,49,4,106,158
Office Supplies,San Jose,United States,SP-20650,Stephanie Phelps,31-05-20,CA-2020-124919,Profitable,95123,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",West,156,Corporate,02-06-20,First Class,Shipped Late,California,Storage,2,1,0.00%,21,6,81,121
Office Supplies,Seattle,United States,NK-18490,Neil Knudson,28-05-20,CA-2020-118948,Profitable,98105,OFF-AR-10001547,Newell 311,West,157,Home Office,03-06-20,Standard Class,Shipped On Time,Washington,Art,6,6,0.00%,2,3,7,10
Furniture,Seattle,United States,DB-13060,Dave Brooks,01-03-19,CA-2019-104269,Profitable,98115,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,West,158,Consumer,06-03-19,Second Class,Shipped Late,Washington,Chairs,5,3,20.00%,51,2,458,685
Office Supplies,Edmond,United States,NP-18670,Nora Paige,20-11-21,CA-2021-114104,Profitable,73034,OFF-LA-10002475,Avery 519,Central,159,Consumer,24-11-21,Standard Class,Shipped Early,Oklahoma,Labels,4,6,0.00%,7,2,15,22
Technology,Edmond,United States,NP-18670,Nora Paige,20-11-21,CA-2021-114104,Profitable,73034,TEC-PH-10004536,Avaya 5420 Digital phone,Central,160,Consumer,24-11-21,Standard Class,Shipped Early,Oklahoma,Phones,4,6,0.00%,236,7,945,1415
Office Supplies,Los Angeles,United States,TT-21070,Ted Trevino,11-05-21,CA-2021-162733,Profitable,90045,OFF-PA-10002751,Xerox 1920,West,161,Consumer,12-05-21,First Class,Shipped On Time,California,Paper,1,1,0.00%,3,1,6,9
Technology,Philadelphia,United States,EM-13960,Eric Murdock,28-12-20,CA-2020-119697,Profitable,19134,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,East,162,Consumer,31-12-20,Second Class,Shipped On Time,Pennsylvania,Accessories,3,3,20.00%,1,2,54,81
Office Supplies,Carlsbad,United States,RD-19900,Ruben Dartt,16-11-21,CA-2021-154508,Profitable,88220,OFF-EN-10001990,Staple envelope,West,163,Consumer,20-11-21,Standard Class,Shipped Early,New Mexico,Envelopes,4,6,0.00%,13,5,28,43
Office Supplies,Seattle,United States,MJ-17740,Max Jones,07-11-21,CA-2021-113817,Profitable,98115,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,West,164,Consumer,11-11-21,Standard Class,Shipped Early,Washington,Binders,4,6,20.00%,10,2,28,41
Office Supplies,San Antonio,United States,BM-11140,Becky Martin,08-09-19,CA-2019-139892,Unprofitable,78207,OFF-AR-10004441,BIC Brite Liner Highlighters,Central,165,Consumer,12-09-19,Standard Class,Shipped Early,Texas,Art,4,6,20.00%,3,3,10,15
Technology,San Antonio,United States,BM-11140,Becky Martin,08-09-19,CA-2019-139892,Unprofitable,78207,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Central,166,Consumer,12-09-19,Standard Class,Shipped Early,Texas,Machines,4,6,40.00%,-1360,8,8160,12220
Office Supplies,San Antonio,United States,BM-11140,Becky Martin,08-09-19,CA-2019-139892,Unprofitable,78207,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Central,167,Consumer,12-09-19,Standard Class,Shipped Early,Texas,Storage,4,6,20.00%,-59,3,276,413
Furniture,San Antonio,United States,BM-11140,Becky Martin,08-09-19,CA-2019-139892,Unprofitable,78207,FUR-CH-10004287,SAFCO Arco Folding Chair,Central,168,Consumer,12-09-19,Standard Class,Shipped Early,Texas,Chairs,4,6,30.00%,-25,9,1740,2606
Office Supplies,San Antonio,United States,BM-11140,Becky Martin,08-09-19,CA-2019-139892,Unprofitable,78207,OFF-AR-10002656,Sanford Liquid Accent Highlighters,Central,169,Consumer,12-09-19,Standard Class,Shipped Early,Texas,Art,4,6,20.00%,7,6,32,48
Office Supplies,San Antonio,United States,BM-11140,Becky Martin,08-09-19,CA-2019-139892,Unprofitable,78207,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,Central,170,Consumer,12-09-19,Standard Class,Shipped Early,Texas,Appliances,4,6,80.00%,-454,5,178,267
Technology,San Antonio,United States,BM-11140,Becky Martin,08-09-19,CA-2019-139892,Unprofitable,78207,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Central,171,Consumer,12-09-19,Standard Class,Shipped Early,Texas,Phones,4,6,20.00%,9,3,144,216
Office Supplies,Los Angeles,United States,CS-12130,Chad Sievert,05-08-19,CA-2019-118962,Profitable,90004,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",West,172,Consumer,09-08-19,Standard Class,Shipped Early,California,Paper,4,6,0.00%,10,3,21,31
Office Supplies,Los Angeles,United States,CS-12130,Chad Sievert,05-08-19,CA-2019-118962,Profitable,90004,OFF-PA-10001144,Xerox 1913,West,173,Consumer,09-08-19,Standard Class,Shipped Early,California,Paper,4,6,0.00%,53,2,111,166
Furniture,Los Angeles,United States,CS-12130,Chad Sievert,05-08-19,CA-2019-118962,Profitable,90004,FUR-CH-10003817,"Global Value Steno Chair, Gray",West,174,Consumer,09-08-19,Standard Class,Shipped Early,California,Chairs,4,6,20.00%,21,7,340,509
Office Supplies,Chicago,United States,JB-15400,Jennifer Braxton,14-09-19,US-2019-100853,Unprofitable,60623,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Central,175,Corporate,19-09-19,Standard Class,Shipped Early,Illinois,Appliances,5,6,80.00%,-131,2,52,79
